id,broj_ucenika,ime,mesto,okrug,adresa,telefon,likovno6,tehnicko6,geografija6,biologija6,sport6,drugi_strani6,matematika6,istorija6,engleski6,muzicko6,fizicko6,vladanje6,fizika6,srpski6,likovno7,tehnicko7,geografija7,biologija7,sport7,drugi_strani7,matematika7,istorija7,engleski7,muzicko7,fizicko7,vladanje7,fizika7,srpski7,hemija7,likovno8,tehnicko8,geografija8,biologija8,sport8,drugi_strani8,matematika8,istorija8,engleski8,muzicko8,fizicko8,vladanje8,fizika8,srpski8,hemija8,likovno_p,tehnicko_p,geografija_p,biologija_p,sport_p,drugi_strani_p,matematika_p,istorija_p,engleski_p,muzicko_p,fizicko_p,vladanje_p,fizika_p,srpski_p,hemija_p,prosek_sesti,prosek_sedmi,prosek_osmi,prosek_ukupno,matematika,srpski,kombinovani,bodovi_iz_skole,bodovi_sa_zavrsnog,bodovi_ukupno,bodovi_sa_prijemnog,opstina,ukupno_ucenika,svrsenih_ucenika,nesvrsenih_ucenika,vukovaca,nagradjenih,svi_bodova6,svi_bodova7,svi_bodova8,svi_prosek6,svi_prosek7,svi_prosek8,svi_bodova_ukupno,svi_bodova_zavrsni,svi_bodova_ocene,svi_prosek_ukupno,drugi_maternji6,drugi_maternji7,drugi_maternji8,drugi_maternji_p
1262,83,3oktobar,bor,borski,,,4.963855421686747,4.108433734939759,4.156626506024097,4.36144578313253,4.927710843373494,3.746987951807229,3.144578313253012,3.6144578313253013,3.8072289156626504,4.951807228915663,4.8192771084337345,4.9879518072289155,3.3734939759036147,3.9036144578313254,4.9879518072289155,4.240963855421687,4.216867469879518,3.8674698795180724,4.891566265060241,3.4819277108433737,3.0240963855421685,3.289156626506024,3.8072289156626504,4.951807228915663,4.759036144578313,4.951807228915663,3.0963855421686746,3.9879518072289155,3.433734939759036,4.903614457831325,4.253012048192771,3.9156626506024095,3.8072289156626504,4.855421686746988,3.602409638554217,3.1325301204819276,3.3132530120481927,3.566265060240964,5,4.662650602409639,4.951807228915663,3.0963855421686746,3.9518072289156625,3.0963855421686746,4.951807228915663,4.200803212851406,4.096385542168673,4.012048192771085,4.914634146341464,3.6104417670682727,3.100401606425704,3.405622489959839,3.726907630522089,4.967871485943775,4.787148594377509,4.963855421686747,3.1887550200803214,3.947791164658636,3.2650602409638556,4.2051807228915665,4.073012048192771,4.013855421686749,4.0973493975903645,8.338192771084337,8.436626506024098,9.584939759036144,49.16819277108431,26.359759036144585,75.52795180722892,0,bor,90,86,4,6,0,16.85,16.34,16.11,0,0,0,75.47,26.17,49.3,0,0,0,0,
1520,62,kolerasic,nis,nisavski,,,4.887096774193548,4.838709677419355,3.596774193548387,4.032258064516129,4.967741935483871,4.548387096774193,3.7096774193548385,4,4,4.612903225806452,4.967741935483871,5,4.112903225806452,4.193548387096774,4.82258064516129,4.612903225806452,3.967741935483871,3.9838709677419355,5,4.370967741935484,3.6129032258064515,4.290322580645161,3.7580645161290325,5,5,5,4.370967741935484,4.129032258064516,3.5483870967741935,5,4.629032258064516,4.064516129032258,4.129032258064516,5,3.870967741935484,3.8870967741935485,4.193548387096774,3.9838709677419355,5,5,5,4.532258064516129,4.032258064516129,3.5483870967741935,4.903225806451613,4.693548387096775,3.8763440860215046,4.048387096774194,5,4.263440860215053,3.7365591397849456,4.161290322580645,3.9139784946236564,4.870967741935484,4.989247311827958,5,4.338709677419354,4.118279569892474,3.5483870967741935,4.390806451612904,4.365161290322581,4.391451612903226,4.38247311827957,7.503548387096774,7.461612903225806,8.750000000000002,52.58967741935484,23.715161290322584,76.65241935483871,0,nis,63,63,0,8,1,17.53,17.42,17.53,0,0,0,76,23.52,52.480000000000004,0,0,0,0,
1496,117,ivoandric,nis,nisavski,,,4.760683760683761,4.641025641025641,3.8034188034188032,4.273504273504273,4.905982905982906,3.6495726495726495,3.4273504273504276,3.982905982905983,3.7435897435897436,4.777777777777778,4.803418803418803,4.923076923076923,3.4188034188034186,3.675213675213675,4.47008547008547,4.521367521367521,3.358974358974359,3.8632478632478633,4.863247863247863,3.786324786324786,3.4358974358974357,3.6495726495726495,3.5128205128205128,4.367521367521367,4.735042735042735,4.94017094017094,3.3504273504273505,3.9316239316239314,3.0683760683760686,5,4.82051282051282,3.4615384615384617,4.35042735042735,4.948717948717949,3.4871794871794872,3.3846153846153846,3.735042735042735,3.7435897435897436,4.102564102564102,4.897435897435898,5,3.641025641025641,3.8205128205128207,3.0085470085470085,4.743589743589744,4.6609686609686625,3.5413105413105415,4.162393162393162,4.948717948717949,3.641025641025641,3.415954415954416,3.789173789173789,3.666666666666668,4.415954415954416,4.8404558404558395,4.968660968660969,3.47008547008547,3.80911680911681,3.0384615384615383,4.208290598290598,3.995641025641025,4.093076923076922,4.099002849002851,6.729401709401707,7.466153846153846,8.319230769230767,49.18803418803418,22.51478632478633,72.09076923076923,0,nis,118,118,0,14,0,16.82,15.97,16.36,0,0,0,71.62,22.47,49.15,0,0,0,0,
1449,63,zivanmaricic,kraljevo,raski,,,4.761904761904762,3.8253968253968256,2.888888888888889,3.619047619047619,4.984126984126984,3.6031746031746033,2.761904761904762,3.761904761904762,3.2698412698412698,4.619047619047619,4.857142857142857,4.968253968253968,2.8095238095238093,3.2063492063492065,4.634920634920635,3.634920634920635,3.0952380952380953,3.2222222222222223,4.968253968253968,3.2063492063492065,2.619047619047619,3.555555555555556,3,4.158730158730159,4.968253968253968,4.9523809523809526,2.888888888888889,3.4603174603174605,3.3333333333333335,4.523809523809524,3.5714285714285716,3.0317460317460316,3.6825396825396823,5,3.4603174603174605,2.8253968253968256,3.492063492063492,3.015873015873016,4.126984126984127,5,4.936507936507937,3.0793650793650795,3.746031746031746,3.2222222222222223,4.640211640211641,3.6772486772486777,3.0052910052910056,3.507936507936509,5,3.423280423280423,2.735449735449736,3.6031746031746033,3.0952380952380953,4.301587301587301,4.941798941798942,4.952380952380952,2.9259259259259265,3.4708994708994716,3.2777777777777777,3.8526984126984125,3.7133333333333347,3.7804761904761897,3.7821693121693136,7.4933333333333305,8.525079365079364,8.183333333333332,45.38603174603175,24.201746031746023,69.58777777777779,0,kraljevo,65,65,0,3,0,15.37,14.79,15.05,0,0,0,69.22,24.009999999999998,45.209999999999994,0,0,0,0,
1618,145,vukkaradzic,vranje,pcinjski,,,4.889655172413793,4.710344827586207,3.882758620689655,4.344827586206897,4.986206896551724,4.1931034482758625,3.903448275862069,3.889655172413793,4.1931034482758625,4.937931034482759,4.951724137931034,4.937931034482759,3.7379310344827585,3.9931034482758623,4.820689655172414,4.620689655172414,3.986206896551724,4.379310344827586,4.862068965517241,4.2827586206896555,3.9310344827586206,3.8413793103448275,4.096551724137931,4.924137931034482,4.855172413793103,4.986206896551724,3.7655172413793103,4.068965517241379,3.8482758620689657,4.979310344827586,4.786206896551724,4.372413793103449,4.6,4.820689655172414,4.206896551724138,3.972413793103448,4.013793103448276,4.13103448275862,4.924137931034482,4.827586206896552,4.986206896551724,4.289655172413793,4.068965517241379,3.717241379310345,4.896551724137931,4.705747126436781,4.080459770114941,4.441379310344828,4.820689655172414,4.227586206896554,3.9356321839080466,3.914942528735632,4.140229885057471,4.9287356321839075,4.878160919540229,4.9701149425287365,3.93103448275862,4.043678160919542,3.782758620689655,4.396551724137931,4.3508965517241345,4.446137931034482,4.397862068965516,6.986275862068965,8.768206896551726,8.783793103448279,52.774344827586184,24.538275862068975,78.30999999999997,0,vranje,157,148,9,48,0,17.48,17.29,17.67,0,0,0,76.84,24.4,52.44,0,0,0,0,
1514,38,njegos,nis,nisavski,,,4.7894736842105265,5,4.447368421052632,3.973684210526316,5,4.157894736842105,4.184210526315789,4.2368421052631575,4.2368421052631575,4.605263157894737,5,5,4.421052631578948,4.052631578947368,4.842105263157895,4.815789473684211,4.342105263157895,4.026315789473684,4.947368421052632,4.368421052631579,3.8947368421052633,4.2631578947368425,4.342105263157895,4.842105263157895,4.947368421052632,5,4.105263157894737,4.342105263157895,3.789473684210526,4.815789473684211,4.631578947368421,3.8157894736842106,3.8421052631578947,5,4.447368421052632,3.6315789473684212,4.052631578947368,4.2631578947368425,4.473684210526316,4.921052631578948,4.973684210526316,3.6315789473684212,4.052631578947368,3.263157894736842,4.815789473684211,4.815789473684211,4.201754385964913,3.9473684210526314,5,4.324561403508771,3.903508771929824,4.18421052631579,4.280701754385966,4.640350877192982,4.9561403508771935,4.991228070175438,4.052631578947367,4.1491228070175445,3.526315789473684,4.507368421052631,4.457105263157895,4.253157894736842,4.405877192982456,6.433421052631578,7.228684210526316,6.7144736842105255,52.87052631578947,20.376578947368415,73.2471052631579,0,nis,41,39,2,9,0,18.05,17.81,16.97,0,0,0,73.05,20.22,52.83,0,0,0,0,
1528,126,miroslavantic,nis,nisavski,,,4.904761904761905,4.785714285714286,4.087301587301587,3.7222222222222223,4.976190476190476,3.8968253968253967,3.380952380952381,3.8095238095238093,3.7698412698412698,4.968253968253968,4.936507936507937,4.968253968253968,4.023809523809524,4.166666666666667,4.833333333333333,4.833333333333333,4.174603174603175,3.388888888888889,4.976190476190476,3.3253968253968256,3.4047619047619047,3.5634920634920637,3.7222222222222223,4.753968253968254,4.968253968253968,4.936507936507937,3.6587301587301586,3.7698412698412698,3.5952380952380953,4.928571428571429,4.809523809523809,4.365079365079365,3.8492063492063493,4.968253968253968,3.1825396825396823,3.492063492063492,3.8333333333333335,4.007936507936508,4.920634920634921,4.992063492063492,4.968253968253968,3.9047619047619047,4.0396825396825395,3.4365079365079363,4.888888888888889,4.809523809523808,4.20899470899471,3.653439153439152,4.968253968253968,3.468253968253968,3.425925925925926,3.735449735449736,3.833333333333332,4.880952380952381,4.965608465608465,4.957671957671957,3.8624338624338628,3.992063492063491,3.515873015873016,4.314126984126983,4.126507936507936,4.246507936507938,4.229047619047617,6.2283333333333335,7.394523809523806,7.405555555555558,50.74857142857141,21.028412698412705,71.8563492063492,0,nis,128,128,0,24,2,17.2,16.44,16.96,0,0,0,71.49000000000001,20.89,50.6,0,0,0,0,
1525,113,uciteljtasa,nis,nisavski,,,4.8053097345132745,4.893805309734513,4.389380530973451,4,4.9734513274336285,4.20353982300885,4.097345132743363,4.415929203539823,4.389380530973451,4.902654867256637,4.9734513274336285,4.991150442477876,3.849557522123894,4.132743362831858,4.84070796460177,4.84070796460177,4.353982300884955,4.185840707964601,5,4.380530973451328,4.1415929203539825,4.504424778761062,4.3097345132743365,4.823008849557522,5,5,3.938053097345133,4.256637168141593,4.274336283185841,4.911504424778761,4.743362831858407,4.495575221238938,4.292035398230088,5,4.415929203539823,4.20353982300885,4.433628318584071,4.548672566371682,5,5,5,4.035398230088496,4.495575221238938,4.451327433628318,4.8525073746312675,4.825958702064897,4.412979351032448,4.15929203539823,5,4.333333333333334,4.147492625368732,4.45132743362832,4.415929203539825,4.908554572271387,4.991150442477876,4.997050147492626,3.941002949852508,4.294985250737465,4.3628318584070795,4.500973451327433,4.523008849557522,4.601681415929202,4.54188790560472,8.285221238938052,9.412743362831858,8.48672566371681,54.502654867256624,26.184690265486733,81.05646017699117,0,nis,119,119,0,19,0,17.92,18,18.31,0,0,0,80.05000000000001,25.82,54.230000000000004,0,0,0,0,
922,30,jankolar,bac,juznobacki,,,4.633333333333333,3.6666666666666665,3.533333333333333,3.533333333333333,4.8,4.266666666666667,3.2,3.433333333333333,3.4,4.466666666666667,4.733333333333333,4.833333333333333,3.6666666666666665,3.566666666666667,4.633333333333333,3.566666666666667,3.5,3.2666666666666666,4.966666666666667,4.066666666666666,3.3,3.3,3.3,4.466666666666667,4.966666666666667,4.933333333333334,3.5,3.6666666666666665,3.4,4.766666666666667,3.7333333333333334,3.7,3.1333333333333333,4.8,4.166666666666667,3.2666666666666666,3.2666666666666666,3.3333333333333335,4.5,4.766666666666667,4.933333333333334,3.433333333333333,4,3.3666666666666667,4.677777777777778,3.655555555555556,3.577777777777777,3.3111111111111104,4.8,4.166666666666667,3.255555555555555,3.3333333333333335,3.3444444444444437,4.477777777777778,4.822222222222222,4.8999999999999995,3.5333333333333328,3.744444444444445,3.3833333333333333,3.975333333333333,3.9113333333333324,3.9133333333333336,3.933333333333333,6.242000000000001,5.396666666666667,6.381666666666664,47.2,18.020333333333333,67.673,0,bac,31,31,0,9,0,15.84,15.66,15.64,0,0,0,65.1,17.96,47.14,0,3.9,3.7333333333333334,3.433333333333333,3.688888888888889
1521,121,svetisava,nis,nisavski,,,4.892561983471074,4.884297520661157,4.743801652892562,4.446280991735537,5,4.24793388429752,4.132231404958678,4.264462809917355,4.404958677685951,4.793388429752066,4.991735537190083,4.991735537190083,4.628099173553719,4.743801652892562,4.677685950413223,4.950413223140496,4.68595041322314,4.2809917355371905,5,4.677685950413223,4,4.181818181818182,4.24793388429752,4.735537190082645,4.975206611570248,4.991735537190083,4.644628099173554,4.818181818181818,4.429752066115703,4.68595041322314,4.991735537190083,4.702479338842975,4.6033057851239665,4.983471074380165,4.6115702479338845,3.9917355371900825,4.487603305785124,4.512396694214876,4.958677685950414,4.9421487603305785,4.975206611570248,4.661157024793388,4.859504132231405,4.487603305785124,4.752066115702481,4.942148760330578,4.710743801652892,4.443526170798899,4.983471074380165,4.512396694214876,4.041322314049587,4.311294765840219,4.3884297520661155,4.829201101928374,4.96969696969697,4.986225895316804,4.644628099173555,4.807162534435262,4.458677685950414,4.654214876033057,4.619421487603305,4.69702479338843,4.656887052341597,8.282644628099172,9.191074380165288,8.761570247933884,55.88264462809917,26.235289256198357,82.21446280991739,0,nis,124,124,0,35,0,18.59,18.46,18.78,0,0,0,81.95,26.12,55.83,0,0,0,0,
1905,15,bracaaksic,lipljan,kosovski,,,4.8,4.933333333333334,4.2,4.2,5,4.333333333333333,3.6666666666666665,4.4,4.133333333333333,5,5,5,4.4,3.7333333333333334,4.8,4.666666666666667,3.6666666666666665,4.133333333333333,5,4,3.6666666666666665,4.333333333333333,3.8,5,5,4.933333333333334,4.266666666666667,3.8666666666666667,3.7333333333333334,5,4.866666666666667,4.333333333333333,4,5,4.2,3.8666666666666667,4.533333333333333,3.933333333333333,5,5,5,4.533333333333333,3.933333333333333,3.7333333333333334,4.866666666666665,4.822222222222223,4.066666666666666,4.111111111111111,5,4.177777777777778,3.7333333333333334,4.422222222222222,3.9555555555555557,5,5,4.977777777777778,4.4,3.8444444444444446,3.7333333333333334,4.485333333333333,4.324666666666667,4.462,4.424,6.154666666666666,6.0906666666666665,7.746666666666667,53.08800000000001,19.992,73.08,0,lipljan,15,15,0,4,0,17.94,17.3,17.85,0,0,0,73.08000000000001,19.990000000000002,53.09,0,0,0,0,
787,8,3oktobar,alibunar,juznobanatski,,,5,4.5,4.25,4,4.5,3.75,3.625,4.25,4,4.625,4.75,5,4,4.125,5,4.5,3.25,3.25,4.125,3.375,4,3.75,3.5,4.625,4.875,5,3.125,3.875,3.5,5,4.5,3.125,4,4.875,4.25,3.875,4,4.125,4.625,4.875,5,3.75,4,3.75,5,4.5,3.541666666666666,3.75,4.875,3.791666666666666,3.8333333333333335,4,3.875,4.625,4.833333333333334,5,3.625,3.9999999999999996,3.625,4.31625,3.97125,4.226249999999999,4.171250000000001,8.25,6.7075000000000005,7.7,50.055,22.6575,74.35625,0,alibunar,12,12,0,1,0,15.31,14.36,15.08,0,0,0,66.09,21.34,44.75,0,4.375,3.75,3.875,3.9999999999999996
1476,54,sutjeska,raska,raski,,,4.537037037037037,3.925925925925926,3.6666666666666665,3.8333333333333335,4.962962962962963,3.759259259259259,3.0925925925925926,4.074074074074074,3.3703703703703702,4.685185185185185,5,4.981481481481482,3.111111111111111,3.148148148148148,4.518518518518518,3.925925925925926,3.444444444444444,3.314814814814815,4.925925925925926,3.574074074074074,2.944444444444444,4.037037037037037,3.2777777777777777,4.555555555555555,4.962962962962963,5,3.111111111111111,3.1296296296296298,3.055555555555556,4.574074074074074,3.8333333333333335,3.111111111111111,3.6666666666666665,5,4.037037037037037,2.8703703703703702,4.277777777777778,3.462962962962963,4.703703703703703,5,5,2.9074074074074074,3.2037037037037037,2.9074074074074074,4.54320987654321,3.8950617283950613,3.4074074074074074,3.6049382716049374,5,3.7901234567901234,2.9691358024691357,4.129629629629629,3.3703703703703702,4.648148148148148,4.987654320987655,4.993827160493828,3.04320987654321,3.1604938271604937,2.9814814814814814,4.0105555555555545,3.8514814814814815,3.9033333333333324,3.92179012345679,5.863148148148149,6.273703703703704,5.988888888888888,47.061481481481486,18.125740740740735,65.79870370370371,0,raska,55,55,0,6,0,16.02,15.39,15.6,0,0,0,65.03,18.02,47.01,0,0,0,0,
